Borehole_Number,Longitude_deg,Latitude_deg,Depth_m,Sand_Bottom_m,Drilled_Depth_m,Predicted_Susceptibility_SI,Observed_Susceptibility_SI_if_available,Nearest_Active_Cell_ID,Distance_to_Nearest_Cell_Centre_m,Cell_X_m,Cell_Y_m,Cell_Z_m,Susceptibility_Source
RBGUT-13,72.423984,25.597144,119.9,69.9,125,0.0033284,0.0033284,1864772,24.07025851,375,225,-119.5,Predicted_from_recovered_3D_model
RBGUT-13,72.423984,25.597144,120.9,69.9,125,0.00180864,0.00180864,1859872,24.07025851,375,225,-120.5,Predicted_from_recovered_3D_model
RBGUT-13,72.423984,25.597144,121.9,69.9,125,0.29955901,0.01077648,1854972,24.07025851,375,225,-121.5,Predicted_from_recovered_3D_model
RBGUT-13,72.423984,25.597144,122.9,69.9,125,0.01077648,0.0174584,1850072,24.07025851,375,225,-122.5,Predicted_from_recovered_3D_model
RBGUT-13,72.423984,25.597144,123.9,69.9,125,0.0212264,0.0249944,1845172,24.07025851,375,225,-123.5,Predicted_from_recovered_3D_model
RBGUT-13,72.423984,25.597144,124.9,69.9,125,0.300645743,0.0438344,1840272,24.07025851,375,225,-124.5,Predicted_from_recovered_3D_model
RBGUT-13,72.423984,25.597144,125,69.9,125,0.0438344,0.0438344,1835372,24.07212797,375,225,-125.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,17,17,125,0.0237384,0.0237384,2252926,24.3373252,775,225,-16.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,18,17,125,0.362066835,,2252535,24.3373252,775,225,-18.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,19,17,125,0.297143811,,2252305,24.3373252,775,225,-19.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,20,17,125,0.0042704,0.00046472,2252064,24.3373252,775,225,-20.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,21,17,125,0.0042704,0.00807608,2252064,24.3373252,775,225,-20.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,22,17,125,0.0114296,0.0114296,2251509,24.3373252,775,225,-22.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,23,17,125,0.281036683,,2251168,24.3373252,775,225,-23.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,24,17,125,0.348357318,,2250784,24.3373252,775,225,-24.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,25,17,125,0.361145111,,2250339,24.3373252,775,225,-25.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,26,17,125,0.356735699,,2249827,24.3373252,775,225,-26.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,27,17,125,0.337377086,,2249228,24.3373252,775,225,-27.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,28,17,125,0.337377086,,2249228,24.3373252,775,225,-27.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,29,17,125,0.054008,0.054008,2247685,24.3373252,775,225,-29.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,30,17,125,0.188867752,,2246724,24.3373252,775,225,-30.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,31,17,125,0.188867752,,2246724,24.3373252,775,225,-30.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,32,17,125,0.01077648,0.01077648,2245611,24.3373252,775,225,-31.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,33,17,125,0.231830088,,2242974,24.3373252,775,225,-33.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,34,17,125,0.0316512,,2241434,24.3373252,775,225,-34.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,35,17,125,0.0316512,0.0316512,2241434,24.3373252,775,225,-34.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,36,17,125,0.226522215,,2237896,24.3373252,775,225,-36.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,37,17,125,0.0325304,0.0153232,2235881,24.3373252,775,225,-37.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,38,17,125,0.0325304,0.0497376,2235881,24.3373252,775,225,-37.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,39,17,125,0.0224824,0.0267528,2231329,24.3373252,775,225,-39.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,40,17,125,0.0224824,0.018212,2231329,24.3373252,775,225,-39.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,41,17,125,0.00974656,0.00974656,2226025,24.3373252,775,225,-41.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,42,17,125,0.08792628,0.01006056,2223137,24.3373252,775,225,-42.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,43,17,125,0.08792628,0.165792,2223137,24.3373252,775,225,-42.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,44,17,125,0.13816,0.13816,2216787,24.3373252,775,225,-44.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,45,17,125,0.195308,0.19468,2213341,24.3373252,775,225,-45.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,46,17,125,0.195308,0.195936,2213341,24.3373252,775,225,-45.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,47,17,125,0.0530032,0.0823936,2206103,24.3373252,775,225,-47.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,48,17,125,0.0530032,0.0236128,2206103,24.3373252,775,225,-47.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,49,17,125,0.0159512,0.0159512,2198483,24.3373252,775,225,-49.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,50,17,125,0.0229848,0.0229848,2194531,24.3373252,775,225,-50.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,51,17,125,0.0944512,0.0205984,2190493,24.3373252,775,225,-51.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,52,17,125,0.0944512,0.168304,2190493,24.3373252,775,225,-51.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,53,17,125,0.187144,0.187144,2186352,24.3373252,775,225,-52.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,54,17,125,0.0302696,0.0302696,2182137,24.3373252,775,225,-53.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,55,17,125,0.0242408,0.0242408,2173516,24.3373252,775,225,-55.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,56,17,125,0.0149464,0.0149464,2169147,24.3373252,775,225,-56.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,57,17,125,0.157628,0.157,2164742,24.3373252,775,225,-57.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,58,17,125,0.157628,0.158256,2164742,24.3373252,775,225,-57.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,59,17,125,0.168932,0.170816,2155836,24.3373252,775,225,-59.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,60,17,125,0.168932,0.167048,2155836,24.3373252,775,225,-59.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,61,17,125,0.195936,0.221056,2146778,24.3373252,775,225,-61.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,62,17,125,0.195936,0.170816,2146778,24.3373252,775,225,-61.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,63,17,125,0.19154,0.179608,2137554,24.3373252,775,225,-63.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,64,17,125,0.19154,0.203472,2137554,24.3373252,775,225,-63.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,65,17,125,0.170816,0.197192,2128172,24.3373252,775,225,-65.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,66,17,125,0.170816,0.14444,2128172,24.3373252,775,225,-65.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,67,17,125,0.13188,0.13188,2123424,24.3373252,775,225,-66.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,68,17,125,0.164536,0.164536,2118648,24.3373252,775,225,-67.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,69,17,125,0.155744,0.155744,2113850,24.3373252,775,225,-68.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,70,17,125,0.1884,0.1884,2104216,24.3373252,775,225,-70.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,71,17,125,0.167048,0.167048,2099382,24.3373252,775,225,-71.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,72,17,125,0.211008,0.211008,2094541,24.3373252,775,225,-72.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,73,17,125,0.192796,0.19468,2089693,24.3373252,775,225,-73.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,74,17,125,0.192796,0.190912,2089693,24.3373252,775,225,-73.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,75,17,125,0.199704,0.21352,2079982,24.3373252,775,225,-75.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,76,17,125,0.199704,0.185888,2079982,24.3373252,775,225,-75.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,77,17,125,0.198448,0.198448,2075117,24.3373252,775,225,-76.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,78,17,125,0.183376,0.183376,2065381,24.3373252,775,225,-78.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,79,17,125,0.201588,0.209752,2060510,24.3373252,775,225,-79.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,80,17,125,0.201588,0.193424,2060510,24.3373252,775,225,-79.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,81,17,125,0.10362,0.070336,2050760,24.3373252,775,225,-81.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,82,17,125,0.10362,0.136904,2050760,24.3373252,775,225,-81.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,83,17,125,0.189656,0.189656,2041001,24.3373252,775,225,-83.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,84,17,125,0.228592,0.228592,2036120,24.3373252,775,225,-84.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,85,17,125,0.1418652,0.1217064,2031238,24.3373252,775,225,-85.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,86,17,125,0.1418652,0.162024,2031238,24.3373252,775,225,-85.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,87,17,125,0.184632,0.184632,2021466,24.3373252,775,225,-87.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,88,17,125,0.167048,0.167048,2016580,24.3373252,775,225,-88.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,89,17,125,0.201588,0.2198,2011694,24.3373252,775,225,-89.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,90,17,125,0.201588,0.183376,2011694,24.3373252,775,225,-89.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,91,17,125,0.187772,0.177096,2001918,24.3373252,775,225,-91.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,92,17,125,0.187772,0.198448,2001918,24.3373252,775,225,-91.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,93,17,125,0.20096,0.20096,1992137,24.3373252,775,225,-93.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,94,17,125,0.195936,0.193424,1987244,24.3373252,775,225,-94.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,95,17,125,0.195936,0.198448,1987244,24.3373252,775,225,-94.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,96,17,125,0.202216,0.202216,1982351,24.3373252,775,225,-95.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,97,17,125,0.20724,0.197192,1972562,24.3373252,775,225,-97.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,98,17,125,0.20724,0.217288,1972562,24.3373252,775,225,-97.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,99,17,125,0.195936,0.195936,1967666,24.3373252,775,225,-98.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,100,17,125,0.18212,0.18212,1962770,24.3373252,775,225,-99.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,101,17,125,0.17898,0.17584,1952976,24.3373252,775,225,-101.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,102,17,125,0.17898,0.18212,1952976,24.3373252,775,225,-101.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,103,17,125,0.193424,0.184632,1943179,24.3373252,775,225,-103.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,104,17,125,0.193424,0.202216,1943179,24.3373252,775,225,-103.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,105,17,125,0.14758,0.14444,1933380,24.3373252,775,225,-105.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,106,17,125,0.14758,0.15072,1933380,24.3373252,775,225,-105.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,107,17,125,0.133136,0.133136,1928480,24.3373252,775,225,-106.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,108,17,125,0.189028,0.2198,1918680,24.3373252,775,225,-108.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,109,17,125,0.189028,0.158256,1918680,24.3373252,775,225,-108.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,110,17,125,0.20096,0.20096,1908880,24.3373252,775,225,-110.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,111,17,125,0.1256,0.057776,1903980,24.3373252,775,225,-111.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,112,17,125,0.1256,0.193424,1903980,24.3373252,775,225,-111.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,113,17,125,0.1056296,0.108016,1894180,24.3373252,775,225,-113.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,114,17,125,0.1056296,0.1032432,1894180,24.3373252,775,225,-113.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,115,17,125,0.090432,0.090432,1889280,24.3373252,775,225,-114.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,116,17,125,0.13816,0.13816,1879480,24.3373252,775,225,-116.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,117,17,125,0.0802584,0.0802584,1874580,24.3373252,775,225,-117.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,118,17,125,0.084152,0.084152,1869680,24.3373252,775,225,-118.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,119,17,125,0.0222312,0.0222312,1864780,24.3373252,775,225,-119.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,120,17,125,0.082896,0.082896,1859880,24.3373252,775,225,-120.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,121,17,125,0.04082,0.050868,1854980,24.3373252,775,225,-121.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,122,17,125,0.04082,0.030772,1854980,24.3373252,775,225,-121.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,123,17,125,0.12874,0.060288,1845180,24.3373252,775,225,-123.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,124,17,125,0.12874,0.197192,1845180,24.3373252,775,225,-123.5,Predicted_from_recovered_3D_model
RBGUT-17,72.427963,25.597145,125,17,125,0.0779976,0.0779976,1840280,24.3373252,775,225,-124.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,0,0,125,0.437820668,,2254162,22.46932913,775,-175,-0.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,1,0,125,0.437820668,,2254162,22.46932913,775,-175,-0.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,2,0,125,0.418864895,,2254123,22.46932913,775,-175,-2.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,3,0,125,0.418864895,,2254123,22.46932913,775,-175,-2.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,4,0,125,0.398585025,,2254063,22.46932913,775,-175,-4.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,5,0,125,0.398585025,,2254063,22.46932913,775,-175,-4.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,6,0,125,0.380550231,,2253978,22.46932913,775,-175,-6.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,7,0,125,0.372382017,,2253926,22.46932913,775,-175,-7.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,8,0,125,0.364740005,,2253860,22.46932913,775,-175,-8.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,9,0,125,0.357591063,,2253777,22.46932913,775,-175,-9.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,10,0,125,0.350902323,,2253683,22.46932913,775,-175,-10.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,11,0,125,0.344641875,,2253578,22.46932913,775,-175,-11.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,12,0,125,0.344641875,,2253578,22.46932913,775,-175,-11.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,13,0,125,0.333267616,,2253330,22.46932913,775,-175,-13.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,14,0,125,0.333267616,,2253330,22.46932913,775,-175,-13.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,15,0,125,0.322917904,,2253025,22.46932913,775,-175,-15.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,16,0,125,0.317256252,,2252850,22.46932913,775,-175,-16.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,17,0,125,0.317256252,,2252850,22.46932913,775,-175,-16.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,18,0,125,0.288842754,,2252453,22.46932913,775,-175,-18.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,19,0,125,0.288842754,,2252453,22.46932913,775,-175,-18.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,20,0,125,0.000942,0.000942,2251977,22.46932913,775,-175,-20.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,21,0,125,0.0008478,0.00099224,2251707,22.46932913,775,-175,-21.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,22,0,125,0.0008478,0.00070336,2251707,22.46932913,775,-175,-21.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,23,0,125,0.00096712,0.00096712,2251068,22.46932913,775,-175,-23.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,24,0,125,0.00096712,0.00096712,2250681,22.46932913,775,-175,-24.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,25,0,125,6.28E-05,6.28E-05,2250231,22.46932913,775,-175,-25.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,26,0,125,0.0002512,0.0002512,2249715,22.46932913,775,-175,-26.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,27,0,125,0.00021352,0.00016328,2249111,22.46932913,775,-175,-27.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,28,0,125,0.00021352,0.00026376,2249111,22.46932913,775,-175,-27.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,29,0,125,0.000471,0.000314,2247558,22.46932913,775,-175,-29.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,30,0,125,0.000471,0.000628,2247558,22.46932913,775,-175,-29.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,31,0,125,0.00055264,0.00055264,2246588,22.46932913,775,-175,-30.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,32,0,125,0.00167048,0.00167048,2245463,22.46932913,775,-175,-31.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,33,0,125,0.00133764,0.0020096,2242796,22.46932913,775,-175,-33.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,34,0,125,0.00133764,0.00066568,2242796,22.46932913,775,-175,-33.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,35,0,125,0.00071592,0.00071592,2239533,22.46932913,775,-175,-35.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,36,0,125,0.00072848,0.00072848,2237675,22.46932913,775,-175,-36.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,37,0,125,0.00079128,0.00066568,2235653,22.46932913,775,-175,-37.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,38,0,125,0.00079128,0.00091688,2235653,22.46932913,775,-175,-37.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,39,0,125,0.00054008,0.00054008,2231077,22.46932913,775,-175,-39.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,40,0,125,0.00070336,0.00070336,2228485,22.46932913,775,-175,-40.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,41,0,125,0.00079128,0.00079128,2225743,22.46932913,775,-175,-41.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,42,0,125,0.00095456,0.00095456,2222840,22.46932913,775,-175,-42.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,43,0,125,0.00084152,0.00084152,2219740,22.46932913,775,-175,-43.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,44,0,125,0.00101736,0.00079128,2216454,22.46932913,775,-175,-44.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,45,0,125,0.00101736,0.00124344,2216454,22.46932913,775,-175,-44.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,46,0,125,0.0008164,0.0008164,2209423,22.46932913,775,-175,-46.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,47,0,125,0.00061544,0.00061544,2205740,22.46932913,775,-175,-47.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,48,0,125,0.0005024,0.00046472,2201969,22.46932913,775,-175,-48.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,49,0,125,0.0005024,0.00054008,2201969,22.46932913,775,-175,-48.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,50,0,125,0.00830216,0.0158256,2194152,22.46932913,775,-175,-50.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,51,0,125,0.00830216,0.00077872,2194152,22.46932913,775,-175,-50.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,52,0,125,0.00057148,0.00067824,2185964,22.46932913,775,-175,-52.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,53,0,125,0.00057148,0.00046472,2185964,22.46932913,775,-175,-52.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,54,0,125,0.00045844,0.00042704,2177442,22.46932913,775,-175,-54.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,55,0,125,0.00045844,0.00048984,2177442,22.46932913,775,-175,-54.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,56,0,125,0.00052752,0.00052752,2173107,22.46932913,775,-175,-55.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,57,0,125,0.00059032,0.00059032,2164323,22.46932913,775,-175,-57.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,58,0,125,0.00084152,0.00084152,2159881,22.46932913,775,-175,-58.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,59,0,125,0.00101736,0.00101736,2155403,22.46932913,775,-175,-59.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,60,0,125,0.00620464,0.00620464,2150886,22.46932913,775,-175,-60.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,61,0,125,0.0143184,0.0143184,2146331,22.46932913,775,-175,-61.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,62,0,125,0.00057148,0.0006908,2141736,22.46932913,775,-175,-62.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,63,0,125,0.00057148,0.00045216,2141736,22.46932913,775,-175,-62.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,64,0,125,0.0060602,0.01158032,2132412,22.46932913,775,-175,-64.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,65,0,125,0.0060602,0.00054008,2132412,22.46932913,775,-175,-64.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,66,0,125,0.00632396,0.01122864,2122936,22.46932913,775,-175,-66.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,67,0,125,0.00632396,0.00141928,2122936,22.46932913,775,-175,-66.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,68,0,125,0.00695824,0.00695824,2118145,22.46932913,775,-175,-67.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,69,0,125,0.0159512,0.0159512,2108519,22.46932913,775,-175,-69.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,70,0,125,0.00157,0.00259992,2103689,22.46932913,775,-175,-70.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,71,0,125,0.00157,0.00054008,2103689,22.46932913,775,-175,-70.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,72,0,125,0.0051182,0.00334096,2094006,22.46932913,775,-175,-72.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,73,0,125,0.0051182,0.00689544,2094006,22.46932913,775,-175,-72.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,74,0,125,0.00020096,0.00020096,2084301,22.46932913,775,-175,-74.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,75,0,125,2.51E-05,2.51E-05,2079439,22.46932913,775,-175,-75.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,76,0,125,3.77E-05,3.77E-05,2074573,22.46932913,775,-175,-76.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,77,0,125,0.00017584,0.00017584,2069705,22.46932913,775,-175,-77.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,78,0,125,0.00085408,0.0010676,2064835,22.46932913,775,-175,-78.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,79,0,125,0.00085408,0.00064056,2064835,22.46932913,775,-175,-78.5,Predicted_from_recovered_3D_model
RBGUT-19,72.427963,25.593534,80,0,125,0.00086036,0.00036424,2055087,22.46932913,775,-175,-80.5,Predicted_from_recovered_3D_model
